0,1,2,3,4,5,6,7,8,12,13,14,accession_number,company_name,report_period,filed_date,cik
,,,c. Class A-2b Floating Rate Note Pool Factor,c. Class A-2b Floating Rate Note Pool Factor,c. Class A-2b Floating Rate Note Pool Factor,0.0000000,0.0000000,,0.0000000,0.0000000,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
,,,d. Class A-3 Note Pool Factor,d. Class A-3 Note Pool Factor,d. Class A-3 Note Pool Factor,0.3590619,0.3590619,,0.3205837,0.3205837,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
,,,e. Class A-4 Note Pool Factor,e. Class A-4 Note Pool Factor,e. Class A-4 Note Pool Factor,1.0000000,1.0000000,,1.0000000,1.0000000,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
,,,f. Class B Note Pool Factor,f. Class B Note Pool Factor,f. Class B Note Pool Factor,1.0000000,1.0000000,,1.0000000,1.0000000,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
,,,g. Class C Note Pool Factor,g. Class C Note Pool Factor,g. Class C Note Pool Factor,1.0000000,1.0000000,,1.0000000,1.0000000,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
,,,h. Class D Note Pool Factor,h. Class D Note Pool Factor,h. Class D Note Pool Factor,1.0000000,1.0000000,,1.0000000,1.0000000,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
,,,i. Note Pool Factor,i. Note Pool Factor,i. Note Pool Factor,0.2412105,0.2412105,,0.2290643,0.2290643,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
10.,10.,10.,Overcollateralization Target Amount,Overcollateralization Target Amount,Overcollateralization Target Amount,,,,$,3759375.01,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
11.,11.,11.,Current overcollateralization amount (Pool Balance - Note Balance),Current overcollateralization amount (Pool Balance - Note Balance),Current overcollateralization amount (Pool Balance - Note Balance),,,,$,3759375.01,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
12.,12.,12.,Weighted Average Coupon,Weighted Average Coupon,Weighted Average Coupon,,,,9.00,9.00,%,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
13.,13.,13.,Weighted Average Original Term,Weighted Average Original Term,Weighted Average Original Term,months,months,months,67.55,67.55,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
14.,14.,14.,Weighted Average Remaining Term,Weighted Average Remaining Term,Weighted Average Remaining Term,months,months,months,29.50,29.50,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
15.,15.,15.,1-Month LIBOR for the interest period ending 10/16/2022,1-Month LIBOR for the interest period ending 10/16/2022,1-Month LIBOR for the interest period ending 10/16/2022,,,,2.81771,2.81771,%,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
16.,16.,16.,Note Rate applicable to the Class A-2b notes for the interest period ending 10/16/2022,Note Rate applicable to the Class A-2b notes for the interest period ending 10/16/2022,Note Rate applicable to the Class A-2b notes for the interest period ending 10/16/2022,,,,,,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
Collections,Collections,Collections,Collections,Collections,Collections,,,,,,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
17.,17.,17.,Finance Charges:,Finance Charges:,Finance Charges:,,,,,,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
,,,a. Collections allocable to Finance Charge,a. Collections allocable to Finance Charge,a. Collections allocable to Finance Charge,,,,$,2814101.77,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
,,,b. Liquidation Proceeds allocable to Finance Charge,b. Liquidation Proceeds allocable to Finance Charge,b. Liquidation Proceeds allocable to Finance Charge,,,,$,1950.60,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
,,,c. Purchase Amount allocable to Finance Charge,c. Purchase Amount allocable to Finance Charge,c. Purchase Amount allocable to Finance Charge,,,,$,0.00,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
,,,d. Available Finance Charge Collections (sum a - c),d. Available Finance Charge Collections (sum a - c),d. Available Finance Charge Collections (sum a - c),,,,$,2816052.37,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
18.,18.,18.,Principal:,Principal:,Principal:,,,,,,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
,,,a. Collections allocable to Principal,a. Collections allocable to Principal,a. Collections allocable to Principal,,,,$,17646151.80,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
,,,b. Liquidation Proceeds allocable to Principal,b. Liquidation Proceeds allocable to Principal,b. Liquidation Proceeds allocable to Principal,,,,$,214516.63,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
,,,c. Purchase Amount allocable to Principal,c. Purchase Amount allocable to Principal,c. Purchase Amount allocable to Principal,,,,$,0.00,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
,,,d. Available Principal Collections (sum a - c),d. Available Principal Collections (sum a - c),d. Available Principal Collections (sum a - c),,,,$,17860668.43,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
19.,19.,19.,Total Finance Charge and Principal Collections (17d + 18d),Total Finance Charge and Principal Collections (17d + 18d),Total Finance Charge and Principal Collections (17d + 18d),,,,$,20676720.80,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
20.,20.,20.,Interest Income from Collection Account,Interest Income from Collection Account,Interest Income from Collection Account,,,,$,33795.89,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
21.,21.,21.,Simple Interest Advances,Simple Interest Advances,Simple Interest Advances,,,,$,0.00,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
22.,22.,22.,Available Collections (Ln19 + 20 + 21),Available Collections (Ln19 + 20 + 21),Available Collections (Ln19 + 20 + 21),,,,$,20710516.69,,0001788503-22-000054,CarMax Auto Owner Trust 2019-4,20220930,20221017,0001788503
